"IDORIGIN","YEAR","AI","SD","POLRT","MIL2","LEFT","BRIT","PCGNP","AINEW","SDNEW","IDGURR","AILAG","SDLAG","PERCHPCG","PERCHPOP","LPOP","PCGTHOU","DEMOC3","CWARCOW","IWARCOW2"
349,1990,NA,NA,NA,NA,NA,0,NA,NA,NA,343,NA,NA,NA,0.99,14.57,NA,NA,NA,NA
349,1991,NA,NA,NA,NA,NA,0,NA,NA,NA,343,NA,NA,NA,0.98,14.58,NA,8,NA,NA
349,1992,NA,2,5,0,0,0,NA,2,2,343,NA,NA,NA,0.88,14.59,NA,8,NA,0
349,1993,2,1,5,0,0,0,780,2,1,343,2,2,NA,1.29,14.6,0.78,8,0,0
350,1976,1,2,6,0,0,0,2650,1,2,350,NA,NA,NA,NA,16.03,2.65,8,0,0
350,1977,2,1,6,0,0,0,2850,2,1,350,1,2,7.55,1.55,16.05,2.85,8,0,0
350,1978,2,1,6,0,0,0,3280,2,1,350,2,1,15.09,1.3,16.06,3.28,8,0,0
350,1979,2,1,6,0,0,0,3870,2,1,350,2,1,17.99,1.25,16.07,3.87,8,0,0
350,1980,2,1,6,0,0,0,4380,2,1,350,2,1,13.18,0.99,16.08,4.38,8,0,0
350,1981,2,1,7,0,0,0,4480,2,1,350,2,1,2.28,0.89,16.09,4.48,8,0,0
350,1982,2,1,7,0,0,0,4320,2,1,350,2,1,-3.57,0.63,16.1,4.32,8,0,0
350,1983,2,1,7,0,0,0,3950,2,1,350,2,1,-8.56,0.58,16.1,3.95,8,0,0
350,1984,2,1,7,0,0,0,3830,2,1,350,2,1,-3.04,0.5,16.11,3.83,8,0,0
350,1985,2,1,6,0,0,0,3650,2,1,350,2,1,-4.7,0.38,16.11,3.65,8,0,0
350,1986,3,1,6,0,0,0,3700,3,1,350,2,1,1.37,0.3,16.11,3.7,10,0,0
350,1987,2,2,6,0,0,0,3990,2,2,350,3,1,7.84,0.2,16.12,3.99,10,0,0
350,1988,2,2,6,0,0,0,4810,2,2,350,2,2,20.55,0.2,16.12,4.81,10,0,0
350,1989,2,2,7,0,0,0,5430,2,2,350,2,2,12.89,0.35,16.12,5.43,10,0,0
350,1990,2,1,7,0,0,0,5960,2,1,350,2,2,9.76,0.5,16.13,5.96,10,0,0
350,1991,2,1,7,0,0,0,6500,2,1,350,2,1,9.06,1.1,16.14,6.5,10,0,0
350,1992,2,2,7,0,0,0,7290,2,2,350,2,1,12.15,0.98,16.15,7.29,10,0,0
350,1993,2,2,7,0,0,0,7390,2,2,350,2,2,1.37,0,16.15,7.39,10,0,0
352,1976,NA,NA,5,0,0,1,1274,NA,NA,352,NA,NA,NA,NA,13.32,1.27,10,0,0
352,1977,2,1,5,0,0,1,1868,2,1,352,NA,NA,46.62,0.49,13.33,1.87,10,0,0
352,1978,NA,1,5,0,0,1,2318,1,1,352,2,1,24.09,0.65,13.33,2.32,10,0,0
352,1979,NA,1,5,0,0,1,2870,1,1,352,1,1,23.81,0.81,13.34,2.87,10,0,0
352,1980,NA,1,5,0,0,1,3496,1,1,352,1,1,21.81,0.96,13.35,3.5,10,0,0
352,1981,NA,1,7,0,0,1,3598,1,1,352,1,1,2.92,1.27,13.36,3.6,10,0,0
352,1982,NA,1,7,0,0,1,3700,1,1,352,1,1,2.83,1.26,13.38,3.7,10,0,0
352,1983,NA,1,7,0,0,1,3507,1,1,352,1,1,-5.22,1.24,13.39,3.51,10,0,0
352,1984,2,1,7,0,0,1,3782,2,1,352,1,1,7.84,1.07,13.4,3.78,10,0,0
352,1985,1,1,7,0,0,1,3988,1,1,352,2,1,5.45,0.91,13.41,3.99,10,0,0
352,1986,NA,1,7,0,0,1,4195,1,1,352,1,1,5.19,1.05,13.42,4.2,10,0,0
352,1987,NA,1,7,0,0,1,5280,1,1,352,1,1,25.86,1.04,13.43,5.28,10,0,0
352,1988,NA,1,7,0,0,1,6440,1,1,352,1,1,21.97,1.03,13.44,6.44,10,0,0
352,1989,1,1,7,0,0,1,7330,1,1,352,1,1,13.82,1.16,13.45,7.33,10,0,0
352,1990,2,1,7,0,0,1,8230,2,1,352,1,1,12.28,1.01,13.46,8.23,10,0,0
352,1991,2,1,7,0,0,1,8670,2,1,352,2,1,5.35,1.14,13.47,8.67,10,0,0
352,1992,2,1,7,0,0,1,9820,2,1,352,2,1,13.26,1.13,13.48,9.82,10,0,0
352,1993,2,1,7,0,0,1,10380,2,1,352,2,1,5.7,-1.11,13.47,10.38,10,0,0
355,1976,4,NA,1,0,1,0,1059,4,4,355,NA,NA,NA,NA,15.99,1.06,0,0,0
355,1977,3,NA,1,0,1,0,1221,3,3,355,4,4,15.3,0.51,15.99,1.22,0,0,0
355,1978,3,NA,1,0,1,0,1381,3,3,355,3,3,13.1,0.11,15.99,1.38,0,0,0
355,1979,3,2,1,0,1,0,1582,3,2,355,3,3,14.55,0.14,15.99,1.58,0,0,0
355,1980,3,2,1,0,1,0,1814,3,2,355,3,2,14.66,0.41,16,1.81,0,0,0
355,1981,3,3,1,0,1,0,2132,3,3,355,3,2,17.53,0.18,16,2.13,0,0,0
355,1982,3,3,1,0,1,0,2450,3,3,355,3,3,14.92,0.18,16,2.45,0,0,0
355,1983,2,3,1,0,1,0,2260,2,3,355,3,3,-7.76,0.17,16,2.26,0,0,0
355,1984,2,3,1,0,1,0,2160,2,3,355,2,3,-4.42,0.18,16,2.16,0,0,0
355,1985,3,3,1,0,1,0,2060,3,3,355,2,3,-4.63,0.18,16.01,2.06,0,0,0
355,1986,3,3,1,0,1,0,2170,3,3,355,3,3,5.34,0.18,16.01,2.17,0,0,0
355,1987,3,3,1,0,1,0,2570,3,3,355,3,3,18.43,0.16,16.01,2.57,0,0,0
355,1988,3,3,1,0,1,0,2910,3,3,355,3,3,13.23,0.11,16.01,2.91,0,0,0
355,1989,3,3,1,0,1,0,2780,3,3,355,3,3,-4.47,0.09,16.01,2.78,0,0,0
355,1990,2,2,5,0,0,0,2320,2,2,355,3,3,-16.55,-3.93,15.97,2.32,8,0,0
355,1991,2,1,6,0,0,0,1840,2,1,355,2,2,-20.69,-0.76,15.96,1.84,8,0,0
355,1992,2,2,6,0,0,0,1330,2,2,355,2,1,-27.72,-0.76,15.96,1.33,8,0,0
355,1993,2,2,6,0,0,0,1160,2,2,355,2,2,-12.78,6.06,16.01,1.16,8,0,0
360,1976,4,NA,1,0,1,0,1175,4,4,360,NA,NA,NA,NA,16.88,1.18,0,0,0
360,1977,3,NA,1,0,1,0,1279,3,3,360,4,4,8.85,0.99,16.89,1.28,0,0,0
360,1978,3,NA,1,0,1,0,1421,3,3,360,3,3,11.1,0.91,16.9,1.42,0,0,0
360,1979,3,2,1,0,1,0,1646,3,2,360,3,3,15.83,0.88,16.91,1.65,0,0,0
360,1980,3,3,1,0,1,0,1772,3,3,360,3,2,7.65,0.69,16.92,1.77,0,0,0
360,1981,3,2,1,0,1,0,1613,3,2,360,3,3,-8.97,0.68,16.92,1.61,0,0,0
360,1982,3,2,1,0,1,0,1454,3,2,360,3,2,-9.86,0.56,16.93,1.45,0,0,0
360,1983,3,3,1,0,1,0,1521,3,3,360,3,2,4.61,0.33,16.93,1.52,0,0,0
360,1984,3,3,1,0,1,0,1643,3,3,360,3,3,8.02,0.32,16.93,1.64,0,0,0
360,1985,3,3,1,0,1,0,1747,3,3,360,3,3,6.33,0.44,16.94,1.75,0,0,0
360,1986,3,3,1,0,1,0,1851,3,3,360,3,3,5.95,0.44,16.94,1.85,0,0,0
360,1987,3,3,1,0,1,0,2249,3,3,360,3,3,21.5,0.51,16.95,2.25,0,0,0
360,1988,2,3,1,0,1,0,1684,2,3,360,3,3,-25.12,0.5,16.95,1.68,0,0,0
360,1989,4,4,1,0,1,0,1730,4,4,360,2,3,2.73,0.43,16.96,1.73,NA,1,0
360,1990,3,2,2,0,0,0,1680,3,2,360,4,4,-2.89,0.21,16.96,1.68,5,0,0
360,1991,2,2,3,0,0,0,1400,2,2,360,3,2,-16.67,-0.97,16.95,1.4,5,0,0
360,1992,3,1,4,0,0,0,1130,3,1,360,2,2,-19.29,-0.98,16.94,1.13,5,0,0
360,1993,2,2,4,0,0,0,1120,2,2,360,3,1,-0.88,1.99,16.96,1.12,5,0,0
365,1976,3,NA,1,0,1,0,1536,3,3,365,NA,NA,NA,NA,19.36,1.54,0,0,0
365,1977,3,NA,1,0,1,0,1530,3,3,365,3,3,-0.39,0.9,19.37,1.53,0,0,0
365,1978,3,NA,1,0,1,0,1704,3,3,365,3,3,11.37,0.9,19.38,1.7,0,0,0
365,1979,4,3,2,0,1,0,1864,4,3,365,3,3,9.39,0.9,19.39,1.86,0,0,1
365,1980,3,3,2,0,1,0,2099,3,3,365,4,3,12.61,0.9,19.4,2.1,0,0,1
365,1981,3,3,2,0,1,0,2381,3,3,365,3,3,13.43,0.82,19.41,2.38,0,0,1
365,1982,3,3,2,0,1,0,2664,3,3,365,3,3,11.89,0.9,19.41,2.66,0,0,1
365,1983,3,3,2,0,1,0,3121,3,3,365,3,3,17.15,0.9,19.42,3.12,0,0,1
365,1984,3,3,1,0,1,0,3264,3,3,365,3,3,4.58,0.9,19.43,3.26,0,0,1
365,1985,3,3,1,0,1,0,3574,3,3,365,3,3,9.5,0.9,19.44,3.57,0,0,1
365,1986,3,3,1,0,1,0,3883,3,3,365,3,3,8.65,0.9,19.45,3.88,0,0,1
365,1987,3,3,1,0,1,0,3939,3,3,365,3,3,1.44,0.9,19.46,3.94,0,0,1
365,1988,2,2,2,0,1,0,3886,2,2,365,3,3,-1.35,0.9,19.47,3.89,0,0,1
365,1989,2,2,2,0,1,0,3833,2,2,365,2,2,-1.36,0.9,19.48,3.83,1,0,1
365,1990,3,3,3,0,1,0,3780,3,3,365,2,2,-1.38,-48.45,18.81,3.78,3,0,0
365,1991,3,4,4,0,1,0,3290,3,4,365,3,3,-12.96,0.29,18.82,3.29,8,1,0
365,1992,2,3,5,0,0,0,2510,2,3,365,3,4,-23.71,0.19,18.82,2.51,8,0,0
365,1993,2,3,5,0,0,0,2350,2,3,365,2,3,-6.37,0.2,18.82,2.35,8,0,0
366,1976,NA,NA,NA,NA,NA,NA,NA,NA,NA,366,NA,NA,NA,NA,14.18,NA,NA,NA,NA
366,1977,NA,NA,NA,NA,NA,NA,NA,NA,NA,366,NA,NA,NA,0.62,14.19,NA,NA,NA,NA
366,1978,NA,NA,NA,NA,NA,NA,NA,NA,NA,366,NA,NA,NA,0.62,14.19,NA,NA,NA,NA
366,1979,NA,NA,NA,NA,NA,NA,NA,NA,NA,366,NA,NA,NA,0.62,14.2,NA,NA,NA,NA
366,1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,366,NA,NA,NA,0.68,14.21,NA,NA,NA,NA
366,1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,366,NA,NA,NA,0.74,14.21,NA,NA,NA,NA
366,1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,366,NA,NA,NA,0.74,14.22,NA,NA,NA,NA
366,1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,366,NA,NA,NA,0.8,14.23,NA,NA,NA,NA
366,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,366,NA,NA,NA,0.73,14.24,NA,NA,NA,NA
366,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,366,NA,NA,NA,0.72,14.24,NA,NA,NA,NA
366,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,366,NA,NA,NA,0.65,14.25,NA,NA,NA,NA
366,1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,366,NA,NA,NA,0.71,14.26,NA,NA,NA,NA
366,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,366,NA,NA,NA,0.71,14.27,NA,NA,NA,NA
366,1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,366,NA,NA,NA,0.64,14.27,NA,NA,NA,NA
366,1990,NA,NA,NA,NA,NA,NA,4400,NA,NA,366,NA,NA,NA,-0.44,14.27,4.4,NA,NA,NA
366,1991,NA,NA,NA,NA,NA,NA,3980,NA,NA,366,NA,NA,-9.55,-0.32,14.26,3.98,8,NA,NA
366,1992,1,2,5,0,0,0,2760,1,2,366,NA,NA,-30.65,-0.77,14.26,2.76,8,NA,NA
366,1993,1,2,5,0,0,0,3040,1,2,366,1,2,10.14,4.25,14.3,3.04,8,0,0
367,1976,NA,NA,NA,NA,NA,NA,NA,NA,NA,367,NA,NA,NA,NA,NA,NA,NA,NA,NA
367,1977,NA,NA,NA,NA,NA,NA,NA,NA,NA,367,NA,NA,NA,NA,NA,NA,NA,NA,NA
367,1978,NA,NA,NA,NA,NA,NA,NA,NA,NA,367,NA,NA,NA,NA,NA,NA,NA,NA,NA
367,1979,NA,NA,NA,NA,NA,NA,NA,NA,NA,367,NA,NA,NA,NA,14.74,NA,NA,NA,NA
367,1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,367,NA,NA,NA,0.59,14.75,NA,NA,NA,NA
367,1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,367,NA,NA,NA,0.59,14.76,NA,NA,NA,NA
367,1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,367,NA,NA,NA,0.59,14.76,NA,NA,NA,NA
367,1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,367,NA,NA,NA,0.62,14.77,NA,NA,NA,NA
367,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,367,NA,NA,NA,0.58,14.77,NA,NA,NA,NA
367,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,367,NA,NA,NA,0.61,14.78,NA,NA,NA,NA
367,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,367,NA,NA,NA,0.57,14.78,NA,NA,NA,NA
367,1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,367,NA,NA,NA,0.61,14.79,NA,NA,NA,NA
367,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,367,NA,NA,NA,0.6,14.8,NA,NA,NA,NA
367,1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,367,NA,NA,NA,0.6,14.8,NA,NA,NA,NA
367,1990,NA,NA,NA,NA,NA,NA,4150,NA,NA,367,NA,NA,NA,-0.48,14.8,4.15,NA,NA,NA
367,1991,NA,NA,NA,NA,NA,NA,3890,NA,NA,367,NA,NA,-6.27,-0.34,14.79,3.89,8,NA,NA
367,1992,1,1,5,0,0,0,1930,1,1,367,NA,NA,-50.39,-0.83,14.79,1.93,8,0,0
367,1993,1,2,5,0,0,0,2030,1,2,367,1,1,5.18,4.17,14.83,2.03,8,0,0
368,1976,NA,NA,NA,NA,NA,NA,NA,NA,NA,368,NA,NA,NA,NA,NA,NA,NA,NA,NA
368,1977,NA,NA,NA,NA,NA,NA,NA,NA,NA,368,NA,NA,NA,NA,NA,NA,NA,NA,NA
368,1978,NA,NA,NA,NA,NA,NA,NA,NA,NA,368,NA,NA,NA,NA,NA,NA,NA,NA,NA
368,1979,NA,NA,NA,NA,NA,NA,NA,NA,NA,368,NA,NA,NA,NA,15.04,NA,NA,NA,NA
368,1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,368,NA,NA,NA,0.85,15.05,NA,NA,NA,NA
368,1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,368,NA,NA,NA,0.82,15.06,NA,NA,NA,NA
368,1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,368,NA,NA,NA,0.84,15.07,NA,NA,NA,NA
368,1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,368,NA,NA,NA,0.83,15.07,NA,NA,NA,NA
368,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,368,NA,NA,NA,0.82,15.08,NA,NA,NA,NA
368,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,368,NA,NA,NA,0.82,15.09,NA,NA,NA,NA
368,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,368,NA,NA,NA,0.84,15.1,NA,NA,NA,NA
368,1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,368,NA,NA,NA,0.78,15.11,NA,NA,NA,NA
368,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,368,NA,NA,NA,0.88,15.12,NA,NA,NA,NA
368,1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,368,NA,NA,NA,0.82,15.12,NA,NA,NA,NA
368,1990,NA,NA,NA,NA,NA,NA,2780,NA,NA,368,NA,NA,NA,1.08,15.13,2.78,NA,NA,NA
368,1991,NA,NA,NA,NA,NA,NA,2410,NA,NA,368,NA,NA,-13.31,0.51,15.14,2.41,10,NA,NA
368,1992,1,1,6,0,0,0,1310,1,1,368,NA,NA,-45.64,-0.03,15.14,1.31,10,0,0
368,1993,1,1,7,0,0,0,1310,1,1,368,1,1,0,1.7,15.16,1.31,10,0,0
369,1976,NA,NA,NA,NA,NA,NA,NA,NA,NA,370,NA,NA,NA,NA,16.06,NA,NA,NA,NA
369,1977,NA,NA,NA,NA,NA,NA,NA,NA,NA,370,NA,NA,NA,0.55,16.06,NA,NA,NA,NA
369,1978,NA,NA,NA,NA,NA,NA,NA,NA,NA,370,NA,NA,NA,0.66,16.07,NA,NA,NA,NA
369,1979,NA,NA,NA,NA,NA,NA,NA,NA,NA,370,NA,NA,NA,0.62,16.08,NA,NA,NA,NA
369,1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,370,NA,NA,NA,0.62,16.08,NA,NA,NA,NA
369,1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,370,NA,NA,NA,0.69,16.09,NA,NA,NA,NA
369,1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,370,NA,NA,NA,0.68,16.1,NA,NA,NA,NA
369,1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,370,NA,NA,NA,0.69,16.1,NA,NA,NA,NA
369,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,370,NA,NA,NA,0.68,16.11,NA,NA,NA,NA
369,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,370,NA,NA,NA,0.66,16.12,NA,NA,NA,NA
369,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,370,NA,NA,NA,0.68,16.12,NA,NA,NA,NA
369,1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,370,NA,NA,NA,0.68,16.13,NA,NA,NA,NA
369,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,370,NA,NA,NA,0.58,16.13,NA,NA,NA,NA
369,1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,370,NA,NA,NA,0.58,16.14,NA,NA,NA,NA
369,1990,NA,NA,NA,NA,NA,NA,3230,NA,NA,370,NA,NA,NA,0.3,16.14,3.23,NA,NA,NA
369,1991,NA,NA,NA,NA,NA,NA,3290,NA,NA,370,NA,NA,1.86,0.11,16.14,3.29,4,NA,NA
369,1992,1,2,4,0,0,0,2930,1,2,370,NA,NA,-10.94,0.24,16.15,2.93,4,0,0
369,1993,2,2,3,0,0,0,2840,2,2,370,1,2,-3.07,NA,NA,2.84,4,0,0
370,1976,NA,NA,NA,NA,NA,NA,NA,NA,NA,369,NA,NA,NA,NA,17.71,NA,NA,NA,NA
370,1977,NA,NA,NA,NA,NA,NA,NA,NA,NA,369,NA,NA,NA,0.43,17.72,NA,NA,NA,NA
370,1978,NA,NA,NA,NA,NA,NA,NA,NA,NA,369,NA,NA,NA,0.37,17.72,NA,NA,NA,NA
370,1979,NA,NA,NA,NA,NA,NA,NA,NA,NA,369,NA,NA,NA,0.38,17.72,NA,NA,NA,NA
370,1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,369,NA,NA,NA,0.38,17.73,NA,NA,NA,NA
370,1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,369,NA,NA,NA,0.36,17.73,NA,NA,NA,NA
370,1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,369,NA,NA,NA,0.32,17.74,NA,NA,NA,NA
370,1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,369,NA,NA,NA,0.36,17.74,NA,NA,NA,NA
370,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,369,NA,NA,NA,0.38,17.74,NA,NA,NA,NA
370,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,369,NA,NA,NA,0.32,17.75,NA,NA,NA,NA
370,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,369,NA,NA,NA,0.35,17.75,NA,NA,NA,NA
370,1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,369,NA,NA,NA,0.38,17.75,NA,NA,NA,NA
370,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,369,NA,NA,NA,0.44,17.76,NA,NA,NA,NA
370,1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,369,NA,NA,NA,0.44,17.76,NA,NA,NA,NA
370,1990,NA,NA,NA,NA,NA,NA,2410,NA,NA,369,NA,NA,NA,0.21,17.76,2.41,NA,NA,NA
370,1991,NA,NA,NA,NA,NA,NA,2190,NA,NA,369,NA,NA,-9.13,0.34,17.77,2.19,8,NA,NA
370,1992,1,2,5,0,0,0,1820,1,2,369,NA,NA,-16.89,0.18,17.77,1.82,8,0,0
370,1993,1,2,4,0,0,0,1910,1,2,369,1,2,4.95,-0.24,17.77,1.91,8,0,0
371,1976,NA,NA,NA,NA,NA,NA,NA,NA,NA,359,NA,NA,NA,NA,NA,NA,NA,NA,NA
371,1977,NA,NA,NA,NA,NA,NA,NA,NA,NA,359,NA,NA,NA,NA,NA,NA,NA,NA,NA
371,1978,NA,NA,NA,NA,NA,NA,NA,NA,NA,359,NA,NA,NA,NA,NA,NA,NA,NA,NA
371,1979,NA,NA,NA,NA,NA,NA,NA,NA,NA,359,NA,NA,NA,NA,15.19,NA,NA,NA,NA
371,1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,359,NA,NA,NA,0.91,15.2,NA,NA,NA,NA
371,1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,359,NA,NA,NA,0.9,15.21,NA,NA,NA,NA
371,1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,359,NA,NA,NA,0.94,15.22,NA,NA,NA,NA
371,1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,359,NA,NA,NA,0.98,15.23,NA,NA,NA,NA
371,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,359,NA,NA,NA,0.95,15.24,NA,NA,NA,NA
371,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,359,NA,NA,NA,0.89,15.25,NA,NA,NA,NA
371,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,359,NA,NA,NA,0.93,15.26,NA,NA,NA,NA
371,1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,359,NA,NA,NA,0.99,15.27,NA,NA,NA,NA
371,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,359,NA,NA,NA,0.96,15.28,NA,NA,NA,NA
371,1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,359,NA,NA,NA,0.83,15.29,NA,NA,NA,NA
371,1990,NA,NA,NA,NA,NA,NA,2090,NA,NA,359,NA,NA,NA,0.41,15.29,2.09,NA,NA,NA
371,1991,NA,NA,NA,NA,NA,NA,1750,NA,NA,359,NA,NA,-16.27,-0.11,15.29,1.75,3,NA,NA
371,1992,4,3,3,0,0,0,1300,4,3,359,NA,NA,-25.71,-0.07,15.29,1.3,3,NA,0
371,1993,1,3,3,0,0,0,1180,1,3,359,4,3,-9.23,3.21,15.32,1.18,3,0,0
372,1976,NA,NA,NA,NA,NA,NA,NA,NA,NA,372,NA,NA,NA,NA,NA,NA,NA,NA,NA
372,1977,NA,NA,NA,NA,NA,NA,NA,NA,NA,372,NA,NA,NA,NA,NA,NA,NA,NA,NA
372,1978,NA,NA,NA,NA,NA,NA,NA,NA,NA,372,NA,NA,NA,NA,NA,NA,NA,NA,NA
372,1979,NA,NA,NA,NA,NA,NA,NA,NA,NA,372,NA,NA,NA,NA,15.43,NA,NA,NA,NA
372,1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,372,NA,NA,NA,0.93,15.44,NA,NA,NA,NA
372,1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,372,NA,NA,NA,0.9,15.45,NA,NA,NA,NA
372,1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,372,NA,NA,NA,0.86,15.46,NA,NA,NA,NA
372,1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,372,NA,NA,NA,0.83,15.47,NA,NA,NA,NA
372,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,372,NA,NA,NA,0.81,15.48,NA,NA,NA,NA
372,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,372,NA,NA,NA,0.78,15.48,NA,NA,NA,NA
372,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,372,NA,NA,NA,0.79,15.49,NA,NA,NA,NA
372,1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,372,NA,NA,NA,0.77,15.5,NA,NA,NA,NA
372,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,372,NA,NA,NA,0.72,15.51,NA,NA,NA,NA
372,1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,372,NA,NA,NA,0.5,15.51,NA,NA,NA,NA
372,1990,NA,NA,NA,NA,NA,NA,2290,NA,NA,372,NA,NA,NA,0.29,15.51,2.29,NA,NA,NA
372,1991,NA,NA,NA,NA,NA,NA,1780,NA,NA,372,NA,NA,-22.27,0.26,15.52,1.78,4,NA,NA
372,1992,4,2,4,0,0,0,850,4,2,372,NA,NA,-52.25,-0.22,15.51,0.85,4,NA,0
372,1993,4,5,3,0,0,0,560,4,5,372,4,2,-34.12,2.45,15.54,0.56,4,0,0
373,1976,NA,NA,NA,NA,NA,NA,NA,NA,NA,371,NA,NA,NA,NA,NA,NA,NA,NA,NA
373,1977,NA,NA,NA,NA,NA,NA,NA,NA,NA,371,NA,NA,NA,NA,NA,NA,NA,NA,NA
373,1978,NA,NA,NA,NA,NA,NA,NA,NA,NA,371,NA,NA,NA,NA,NA,NA,NA,NA,NA
373,1979,NA,NA,NA,NA,NA,NA,NA,NA,NA,371,NA,NA,NA,NA,14.93,NA,NA,NA,NA
373,1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,371,NA,NA,NA,1.74,14.95,NA,NA,NA,NA
373,1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,371,NA,NA,NA,1.55,14.96,NA,NA,NA,NA
373,1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,371,NA,NA,NA,1.59,14.98,NA,NA,NA,NA
373,1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,371,NA,NA,NA,1.53,14.99,NA,NA,NA,NA
373,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,371,NA,NA,NA,1.51,15.01,NA,NA,NA,NA
373,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,371,NA,NA,NA,1.43,15.02,NA,NA,NA,NA
373,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,371,NA,NA,NA,1.44,15.04,NA,NA,NA,NA
373,1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,371,NA,NA,NA,1.42,15.05,NA,NA,NA,NA
373,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,371,NA,NA,NA,0.52,15.05,NA,NA,NA,NA
373,1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,371,NA,NA,NA,0.84,15.06,NA,NA,NA,NA
373,1990,NA,NA,NA,NA,NA,NA,2020,NA,NA,371,NA,NA,NA,1.81,15.08,2.02,NA,NA,NA
373,1991,NA,NA,NA,NA,NA,NA,1820,NA,NA,371,NA,NA,-9.9,1.83,15.1,1.82,7,NA,NA
373,1992,NA,2,4,0,0,0,780,2,2,371,NA,NA,-57.14,1.86,15.12,0.78,7,0,1
373,1993,1,3,5,0,0,0,660,1,3,371,2,2,-15.38,-4.81,15.07,0.66,7,0,1
